"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Fiji","FJI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324.140581051631","306.85019491132","274.964876466068","231.662507405606","177.577286842548","142.30771996692","120.266210954981","109.870192487259","117.102107421744","142.84940325382","172.401988491182","201.087004913248","226.082871295673","241.242219617296","259.920235736153","253.925419342914","230.276978428015","218.92114148891","209.36971369926","206.64758641577","215.463434885125","",
"United Kingdom","GBR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61656083079251","10.1933952384277","11.1306798168369","7.45476420769539","6.08168867433385","3.68162276430489","1.40821538534979","0.575981568589805","0.144836576063342","0.0242753799096956","0","0","0","0","0","0","0","0","0","0","","",
"Ghana","GHA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435.23472613771","419.930395052794","391.170449467105","370.895554899715","352.265346792321","336.385349880502","327.993936473731","328.589302552793","342.200029265189","359.731020837706","371.745782642135","376.216361040477","366.070887975722","341.490100531648","310.783272995481","275.820819719688","237.48046437977","200.893505903412","171.705595316817","161.481488933244","162.847974318623","",
"Gibraltar","GIB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","445.022319004312","442.745835195618","426.085743232911","404.383042938973","370.855646636818","343.663075760312","333.324988737482","336.532936673993","356.185918670029","384.619753985912","406.75085026071","421.860111920214","429.742794614211","414.739854808961","398.850772623368","382.216611896891","360.813290767746","353.731206985762","349.269213258396","327.849843312078","319.538297720698","",
"Gambia, The","GMB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","373.170687284285","361.466689214526","350.238523695348","339.536872596858","329.34587083134","319.603950134251","310.220780624389","301.111811718905","292.223706082089","283.543941567923","275.087148721363","256.40562251169","275.058004640371","292.698303413746","150.057039471116","215.967994016856","138.222186238736","66.8761009982384","85.9693380793406","46.8437991971703","87.267820433457","",
"Guinea-Bissau","GNB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","399.449765047178","330.873071171579","260.890395343313","192.06777542533","127.456429121761","94.827169572268","77.3514752660822","75.471911982969","88.4033571629982","107.594749043075","124.625394800877","127.8858039304","121.288663230281","111.831939033853","95.0430534030003","78.4938121939412","65.6445063323523","57.1053953021258","56.740528750939","63.4603160886181","88.9162488986269","",
"Equatorial Guinea","GNQ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","388.128938599096","389.037174944828","388.943905417474","392.427221227081","394.424150113885","396.479379662107","392.603385111932","385.915057576739","358.819709608882","327.205633609106","312.497350684583","310.30509869171","328.211747387244","347.711656874877","345.018547180588","333.649102539418","319.90296095808","296.216822714278","265.811335053775","246.295304804931","240.837927704145","",
"Greece","GRC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.23971076175342","4.74097060598224","4.58005179289612","3.90066145935603","3.53226566935679","4.70714825630588","3.61984990822825","1.73959285096179","0.796408002250106","0.766588474950646","0.857236294812507","0.706061120010719","0.543189177992216","0.618502569775405","0.479503392877495","0.528311359753792","0.467852718973565","0.378402993706466","0.271950540483459","0.182933164524498","0.0917572353463658","",
"Guam","GUM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0344038847329","50.9577217574738","41.1606508689038","51.910910940465","54.1960503501905","73.1522630656324","37.0195689603194","21.0281093724254","21.9130574506404","23.9087463455474","39.5380489171771","51.677528393187","57.6816152758582","75.6755404125745","29.2256320976301","23.4939076114788","25.0426841837112","32.4644164609181","39.4977195326871","33.6073584363323","28.1720760934653","",
"High income","HIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64758158050682","5.78902696111975","4.02308281805392","3.21676233632084","3.84316992622896","3.47347567360755","2.48989753503325","2.1153811623625","1.62411924280437","1.7472628923621","1.76640149849462","1.33679780363691","1.10901885306497","0.907311100551677","0.561269818415099","0.580534081663409","0.65722058449643","0.199747049515959","0.107434291782325","0.0502943465303131","0.12238629193277","",
"Heavily indebted poor countries (HIPC)","HPC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330.625239618464","330.786367761355","316.233659896434","308.9642490912","297.289933950226","280.956834093181","270.282399582936","259.059670361515","250.73632813496","250.512637519737","248.276015293001","240.840543594083","236.146256182464","229.582410639774","218.095558802963","211.335364684511","205.415663989338","206.444036552789","196.564354200902","189.70074549454","197.972745578896","",
"Croatia","HRV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58894453900689","9.58890733834654","9.5888957222294","9.58896736151792","9.58895161158622","9.58886851351541","9.72581022267109","8.63953901083337","10.3909780403363","9.58889712660945","9.58890501758425","9.02976087639978","7.15683497667382","6.73158298472434","3.51406671814138","3.36817883611604","3.74603070363609","3.37570855533494","1.61003470228546","1.75927637423902","3.73780914988744","",
"Hungary","HUN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8449359951972","13.7709762123289","12.8881026166997","13.3948075935244","14.2105260688977","15.0076931295735","12.8986281695975","12.1571195876227","11.9562571131098","11.7990926613259","11.6106623879265","10.0283222303997","8.608849679332","7.34044786122942","7.29247639010725","7.6559921762909","8.04891009828849","7.04092780652742","6.01995722822532","5.71787204299233","5.56004621947638","",
"IDA & IBRD total","IBT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.0116863752653","82.4255289114718","79.3298377433442","78.9751191693771","78.4591992084281","76.8415713301388","74.0937107165558","72.0998379253206","70.7438509836543","70.9328598071041","69.8456272795738","66.8531942484438","64.7709694745031","62.2415847893243","60.2963570381916","59.3314987168389","59.1618309292727","59.6122895467338","57.674964173349","56.7110847521898","59.9885015804589","",
"IDA total","IDA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250.889974965582","250.519066351331","240.067671374535","235.702836674218","230.099220682726","220.930538184565","214.657726915884","208.140728112976","202.380358256743","201.422561957271","197.686335287272","189.839391777426","184.90916514841","178.040717833105","170.764808839574","165.589682050309","162.819074008682","164.730036015104","159.271736278116","155.745895819533","163.657479081611","",
"IDA blend","IDB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.725056071128","208.614741628704","199.90388695693","198.808605309455","201.001891846185","198.674376904587","196.145909704105","194.141784953253","188.519887510157","182.957746234566","172.258846857155","162.534058838451","153.83383151382","147.41898469282","144.143613786539","139.815585187174","140.215648791625","142.302293415306","141.145429782114","141.262618691378","148.086811172426","",
"Indonesia","IDN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.85618009936523","5.85618212178614","5.85618232380473","5.85618055881612","5.28846350214144","5.69859938331022","6.56447104898516","5.85618268186697","5.85618317549339","5.8561805977611","8.94417597772755","8.02729727965535","7.85593701201785","6.59755740180731","4.9515010671816","4.36920780894041","4.51533971258207","3.05439275778504","2.23018949624517","2.43687233946071","2.86941950928288","",
"IDA only","IDX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277.169007048188","277.225192680916","265.608387087518","259.10587000862","248.50999138523","234.97967443532","226.31785048209","216.940306551242","211.077074129067","212.990946952629","213.598763606349","206.913843894208","204.331464372108","197.171360960362","187.385948021186","181.666191023637","176.898780803696","178.676653143267","170.520167146604","164.711307738342","173.360830606237","",
"Isle of Man","IMN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9136145086356","19.9920126051981","18.5374044059423","19.4851191718238","21.2707720352167","22.6305662616541","18.2259049061673","17.3570327305218","17.9093783443841","18.1424018845852","17.5319415736262","14.7968404262886","11.8186474891496","9.1762624106823","9.18836206667043","9.68200552281549","10.0449301396251","7.46636152653234","5.35493629000028","4.34567746323374","3.21700688785086","",
"Not classified","INX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4262507947595","28.4518273404624","22.6470464076672","33.8760810023938","19.6323253673337","26.6274307744362","22.0846683065783","21.5721944957403","11.3383427197084","5.83564565476079","2.45248069683913","2.14167045045944","0.980211653108801","0.613410511218113","0.452634573442488","0.208384025555119","0.099710961312147","0.0692016317016317","0","0","0","",
"Iraq","IRQ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.608900554754237","0.401962083377422","0.293722997615969","0.104085896361043","0.0453110648451034","0.0134289704608365","0.00672597481795028","0.000826796815509385","0.00162595192710532","0","0","0","0","0","0","0","0","0","0","0","0","",
"Iceland","ISL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","",
"Kenya","KEN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216.795527621421","241.661364304789","223.487615232931","209.224904060922","178.076826154769","136.533555564693","103.497683181051","79.7083682461522","66.3368029098524","62.7689215257558","64.0190597888409","65.8810554475666","68.7895647318534","71.3495449097498","70.7480798849406","68.7705223246216","65.9607640325304","62.5417602958817","59.749845541869","56.4512840271063","50.9264812614343","",
"Kyrgyz Republic","KGZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00182379294218186","0.00387495369430335","0.699911027823839","0.117885959526502","0.0231527655087909","0.0568359071579142","0.0795593711807436","0.0237399349476324","0.00439144887316642","0.000240322686077049","0.000709321812686079","0","0","0","0","0","0","0","0","0","","",
"Cambodia","KHM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8389970107249","44.3043197854504","39.0508598377043","51.1341319690203","43.6226256644676","41.4099271283889","45.9512439963581","19.760034937838","21.8855021673861","42.7684517565017","34.9053811272853","35.7893049936953","24.8757508785622","15.8854257340396","22.259721530605","19.9366780414669","11.1336008786555","17.9033247315597","23.6929426928602","12.0143746734851","5.84734336878057","",
"Kiribati","KIR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26125191690391","0.765398937245372","0.53542176592158","0.346627838033925","0.254526386491248","0.401575325146946","0.599421737761904","0.648810160244747","0.308762822516275","0.25996425925674","0.365319817749526","0.144905495792002","0.1124350929901","0.108677146586459","0.157231239730217","0.176241617982379","0.168682213637425","0.12189843958814","0.139865293809244","0.135256787101913","0.099196342441378","",
"Kuwait","KWT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4633088637925","12.8698763273449","11.4228977871173","10.9938204481611","10.5497742491297","11.6237751600203","9.88614072399397","8.68709190060666","6.01192181394675","5.81299991952892","6.78624073985681","4.95036227888611","4.56135848074899","4.16218397300805","3.1411247428366","3.72008410379029","3.3769159172329","3.79580880640936","3.67545047008091","3.41209387445016","3.33180484647642","",
"Lao PDR","LAO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4009596647671","22.0561015936354","17.6339126406928","15.7525739657613","13.6895217950302","11.6953006957304","16.0966039502345","14.7695331504706","13.1729207263255","14.8360319350073","13.4594543394639","9.19376388745496","23.8385850546246","20.1457178524201","25.4042479537959","17.8148328175625","7.5409132865154","4.03793318849953","4.26031174247403","3.10677717036129","1.49877356262755","",
"Lebanon","LBN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465.932137757873","458.751533551258","445.245802348443","430.274726971081","408.658289466886","393.495693440319","381.049744218675","374.85567942099","372.161858695854","354.199868997576","337.396440367718","327.004021958229","313.729216749338","322.260922332668","342.067499360019","347.901683925398","373.261855573007","392.295858300243","383.244905141673","369.64750897947","358.045798496029","",
"Libya","LBY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0743670355256","11.6546487513346","10.4614141014513","10.0940968807673","9.84248643058612","10.7696943512131","9.14070738414842","8.11326564447909","5.64056501295035","5.49505716205344","6.47990240007856","4.80979246550012","4.52179593826811","4.39287805016824","3.58601307522707","4.49483972569578","5.08852090852762","6.92105099466856","6.73740657778969","6.42084750427903","4.64330685496488","",
"Least developed countries: UN classification","LDC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.228210311824","282.565260224895","270.10264077914","263.802163280282","253.352624011554","240.073866636965","230.876739870401","219.738163473945","211.112803346155","210.823749055707","210.002620492312","201.981497045336","201.81010890119","197.698291562017","189.106442532357","184.928406925103","181.38221330173","185.014550512748","176.978278148684","171.266596403295","179.505013255941","",
"Low income","LIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297.722007050684","300.211393388869","288.693448969419","282.166634681949","271.733428669807","256.966370549563","248.987248520658","239.222188330343","233.462749492034","237.870256907567","237.806890226204","231.141215096279","230.809602151225","225.877809222622","213.816730474988","207.541224233071","203.666910093203","208.667796501431","198.402882221235","191.301168300846","199.652626824888","",
"Liechtenstein","LIE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6330964569495","15.2934790630244","9.44514478594297","2.37700631998712","0.834259353740543","0.364821670051277","0.130461445000678","0.0433861344049855","0.141200039335851","0.114726322625975","0.146774848026876","0.0264299114981625","0.00487030484085008","0","0","0","0","0","0","0","0","",
"Lower middle income","LMC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6922289818329","70.3142910752234","67.0979264415915","67.0584045582308","67.5287834222124","67.1414074047155","63.8326031846163","62.2310657645458","60.841370892467","59.5907644749295","57.9117937711941","54.1655772249365","50.6366362299696","47.2314459188969","46.3555593878724","45.6896376847133","45.7361102154816","44.7402711554694","43.4240998083706","43.1561430913458","45.155288360843","",
"Low & middle income","LMY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1183381491506","82.5471513788682","79.4406523634799","79.0599588379396","78.5399457103852","76.9205000631787","74.1744822158226","72.1777622991251","70.8288112068257","71.0180295566423","69.9258330268008","66.9337443636513","64.8498989300778","62.3082753644444","60.3557905268552","59.3730471803569","59.1674650847574","59.5623554476576","57.6205295237227","56.6546459344202","59.9932692008963","",
"Lesotho","LSO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26060790449764","1.81929070632585","1.50312769100838","1.31332395837885","1.2176207199059","1.34124142113684","1.21947425106905","1.10186456740369","0.729642345506531","0.715371433394278","0.851936760944383","0.613950302305585","0.603016194083376","0.504966455409129","0.36655809659445","0.359972747648561","0.346093150490272","0.414214844227909","0.426145364045844","0.398089845540915","0.370099598684284","",
"Lithuania","LTU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000104189559428197","0","0.000645056920331906","0.000134305327852064","3.32058273836239E-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Monaco","MCO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4616697890492","68.3537654327707","53.5943013119738","68.29460657733","46.853585060309","36.1488820084637","35.3026294916941","22.754910072905","23.4726858872533","42.919882552069","42.2444784423335","37.8743164196786","71.3571225313012","65.2094904726261","45.709398392032","96.8036748248747","56.5790980048903","75.6650893679833","70.3979500967794","71.0264105424144","133.458071730766","",
"Maldives","MDV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02079372494888","8.72998823356508","9.46486462119975","8.50732986512061","6.6835452056506","6.9028675059394","8.06107974776816","5.63053750398383","3.48679718476134","4.40396060000788","6.91964541871447","4.77587504983881","4.8374739163475","3.87606405484679","3.24662995744511","2.80412338577812","3.5615424245401","3.95443452872596","4.57197138540729","4.47005883792369","4.19621678020685","",
